1571067985.00
64.000000
-0.00
-0.00
-0.00
-0.00
-0.00
-0.00
-0.00
-0.00
-0.00
-0.00
0.00
0.01
0.01
-0.00
-0.03
-0.05
-0.05
0.00
0.13
0.36
0.66
1.01
1.37
1.72
2.06
2.40
2.79
3.24
3.80
4.42
5.06
5.66
6.20
6.68
7.15
7.68
8.31
9.14
10.09
11.04
11.88
12.56
13.14
13.76
14.65
15.96
17.91
20.32
22.90
25.38
27.58
29.57
31.68
34.32
37.81
42.54
48.15
54.10
59.83
64.97
69.58
74.14
79.34
85.71
93.76
103.00
112.62
121.73
129.77
136.75
143.30
150.75
157.77
166.64
177.95
191.79
206.97
220.57
228.25
225.36
208.53
176.87
132.76
80.05
23.07
-34.94
-92.44
-149.16
-205.23
-260.37
-313.74
-363.87
-409.83
-450.91
-486.50
-515.74
-537.23
-549.22
-549.96
-538.37
-514.21
-478.67
-433.88
-382.45
-327.02
-269.84
-212.63
-156.66
-102.95
-52.37
-5.90
35.58
71.43
101.35
125.50
144.38
158.69
169.15
176.37
180.75
182.57
182.07
179.51
175.24
169.65
163.17
156.14
148.80
141.30
133.70
126.05
118.37
110.71
103.13
95.70
88.49
81.55
74.91
68.60
62.60
56.91
51.51
46.39
41.55
37.01
32.79
28.92
25.39
22.18
19.23
16.49
13.93
11.54
9.37
7.47
5.90
4.66
3.68
2.82
1.95
0.97
-0.12
-1.21
-2.13
-2.72
-2.94
-2.92
-2.91
-3.19
-3.93
-5.10
-6.45
-7.61
-8.28
-8.33
-7.99
-7.69
-7.92
-8.94
-10.69
-12.75
-14.52
-15.56
-15.74
-15.32
-14.82
-14.78
-15.54
-17.28
-20.01
-23.57
-27.31
-30.03
-30.09
-26.13
-17.73
-5.93
7.05
18.64
26.98
31.60
33.38
33.79
33.99
34.23
33.98
32.45
29.36
25.18
20.98
17.79
16.10
15.56
15.28
14.23
11.81
8.23
4.36
1.31
-0.09
0.37
2.31
5.10
8.14
11.06
13.71
16.08
18.13
19.78
20.91
21.47
21.51
21.18
20.66
20.04
19.40
18.68
17.84
16.93
15.76
14.17
11.91
8.70
4.37
-0.93
-6.72
-12.13
-16.27
-18.57
-19.05
-18.26
-17.09
-16.28
-16.09
-16.26
-16.27
-15.61
-14.20
-12.37
-10.78
-10.08
-10.60
-12.18
-14.25
-16.03
-16.84
-16.41
-14.88
-12.81
-10.92
-9.81
-9.73
-10.52
-11.76
-12.88
-13.46
-13.27
-12.43
-11.37
-10.65
-10.71
-11.68
-13.28
-14.96
-16.14
-16.40
-15.76
-14.65
-13.64
-13.20
-13.40
-13.95
-14.38
-14.32
-13.53
-12.09
-10.28
-8.33
-6.35
-4.22
-1.62
1.90
5.95
10.34
14.89
19.29
23.16
25.97
27.21
26.56
24.07
20.27
16.14
12.75
10.87
10.60
11.30
11.89
11.34
9.14
5.50
1.35
-2.02
-3.56
-2.92
-0.64
2.08
3.90
3.83
1.56
-2.43
-6.98
-10.74
-12.74
