1571067995.000000
1.000000
52.00
61.00
70.00
72.00
75.40
76.00
76.57
76.62
76.67
76.90
77.18
77.67
77.46
77.36
77.27
77.25
77.35
77.28
77.16
77.05
77.14
77.18
77.22
77.29
77.44
77.54
77.63
77.75
77.76
77.83
77.84
77.88
77.79
77.65
77.54
77.44
77.35
77.18
77.03
76.85
76.68
76.57
76.51
76.45
76.42
76.52
76.57
76.60
76.63
76.66
76.69
76.73
76.75
76.74
76.64
76.54
76.44
76.36
76.27
76.15
76.43
76.43
76.10
75.95
75.62
75.43
75.22
75.07
74.97
74.77
74.58
74.42
74.40
74.37
74.35
74.32
74.27
74.27
74.30
74.33
74.27
74.27
74.28
74.27
74.22
74.15
74.10
74.08
74.10
74.02
73.97
73.92
73.98
74.12
74.28
74.48
74.70
74.93
75.18
75.42
75.68
75.93
76.32
76.68
77.07
77.37
77.77
78.22
78.67
79.12
79.72
80.28
80.90
81.55
82.08
82.62
83.15
83.58
83.97
84.38
84.83
85.27
85.72
86.13
86.57
86.98
87.50
87.98
88.38
88.83
89.27
89.65
90.02
90.35
90.60
90.87
91.13
91.48
91.80
92.12
92.50
92.80
93.13
93.53
93.92
94.35
94.75
95.12
95.50
95.97
96.45
96.92
97.33
97.72
98.05
98.37
98.67
99.02
99.33
99.68
100.00
100.33
100.47
100.63
100.75
100.87
100.93
100.98
101.02
101.05
100.93
100.83
100.72
100.62
100.70
100.77
100.88
101.08
101.35
101.62
101.85
102.08
102.37
102.65
102.92
103.17
103.30
103.57
103.85
104.15
104.22
104.32
104.40
104.55
104.77
105.00
105.18
105.00
